MNM_MM_ID,MNM_MOVIE_ID,MNM_MOVIE_CATEGORY_ID,CREATE_DATE,CREATE_BY,UPDATE_DATE,UPDATE_BY,
14795,6734,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14796,6734,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14797,6734,14,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14798,6735,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14799,6735,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14800,6736,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14801,6736,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14802,6736,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14803,6736,14,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14804,6737,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14805,6737,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14806,6738,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14807,6738,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14808,6738,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14809,6738,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14810,6739,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14811,6739,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14812,6740,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14813,6741,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14814,6742,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14815,6742,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14816,6742,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14817,6742,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14818,6743,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14819,6743,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14820,6744,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14821,6744,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14822,6745,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14823,6745,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14824,6745,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14825,6746,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14826,6746,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14827,6747,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14828,6747,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14829,6747,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14830,6748,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14831,6749,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14832,6750,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14833,6750,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14834,6750,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14835,6751,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14836,6751,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14837,6751,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14838,6751,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14839,6752,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14840,6753,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14841,6753,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14842,6754,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14843,6755,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14844,6756,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14845,6756,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14846,6756,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14847,6756,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14848,6757,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14849,6758,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14850,6759,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14851,6759,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14852,6759,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14853,6760,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14854,6760,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14855,6761,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14856,6761,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14857,6762,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14858,6762,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14859,6762,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14860,6762,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14861,6762,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14862,6763,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14863,6763,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14864,6764,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14865,6764,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14866,6764,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14867,6765,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14868,6766,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14869,6766,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14870,6767,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14871,6768,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14872,6768,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14873,6768,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14874,6769,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14875,6769,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14876,6769,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14877,6770,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14878,6770,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14879,6770,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14880,6770,17,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14881,6771,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14882,6771,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14883,6771,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14884,6772,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14885,6772,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14886,6773,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14887,6773,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14888,6773,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14889,6774,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14890,6774,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14891,6775,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14892,6776,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14893,6777,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14894,6777,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14895,6778,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14896,6778,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14897,6779,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14898,6779,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14899,6780,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14900,6781,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14901,6781,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14902,6781,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14903,6781,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14904,6781,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14905,6782,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14906,6782,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14907,6782,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14908,6783,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14909,6784,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14910,6784,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14911,6784,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14912,6784,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14913,6784,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14914,6785,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14915,6785,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14916,6786,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14917,6786,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14918,6786,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14919,6786,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14920,6787,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14921,6787,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14922,6788,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14923,6788,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14924,6788,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14925,6789,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14926,6790,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14927,6790,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14928,6790,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14929,6790,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14930,6791,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14931,6791,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14932,6791,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14933,6791,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14934,6792,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14935,6792,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14936,6792,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14937,6793,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14938,6793,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14939,6793,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14940,6794,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14941,6794,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14942,6794,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14943,6795,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14944,6795,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14945,6796,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14946,6797,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14947,6797,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14948,6798,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14949,6798,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14950,6799,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14951,6799,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14952,6800,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14953,6800,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14954,6800,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14955,6801,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14956,6801,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14957,6801,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14958,6802,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14959,6802,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14960,6802,17,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14961,6803,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14962,6804,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14963,6804,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14964,6805,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14965,6806,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14966,6806,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14967,6806,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14968,6807,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14969,6807,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14970,6807,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14971,6808,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14972,6809,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14973,6809,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14974,6810,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14975,6810,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14976,6810,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14977,6811,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14978,6811,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14979,6812,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14980,6812,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14981,6812,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14982,6813,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14983,6814,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14984,6814,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14985,6814,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14986,6814,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14987,6815,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14988,6815,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14989,6816,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14990,6816,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14991,6816,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14992,6817,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14993,6817,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14994,6817,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14995,6818,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14996,6818,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14997,6819,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14998,6819,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
14999,6819,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15000,6820,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15001,6821,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15002,6821,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15003,6822,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15004,6823,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15005,6824,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15006,6824,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15007,6825,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15008,6825,19,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15009,6825,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15010,6826,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15011,6826,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15012,6827,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15013,6827,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15014,6827,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15015,6828,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15016,6828,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15017,6828,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15018,6828,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15019,6828,14,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15020,6829,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15021,6829,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15022,6829,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15023,6830,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15024,6830,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15025,6830,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15026,6830,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15027,6831,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15028,6831,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15029,6831,19,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15030,6831,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15031,6832,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15032,6833,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15033,6833,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15034,6833,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15035,6833,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15036,6834,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15037,6835,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15038,6836,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15039,6836,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15040,6837,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15041,6837,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15042,6837,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15043,6837,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15044,6837,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15045,6837,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15046,6837,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15047,6838,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15048,6838,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15049,6838,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15050,6839,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15051,6839,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15052,6840,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15053,6840,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15054,6840,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15055,6841,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15056,6841,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15057,6841,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15058,6841,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15059,6841,14,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15060,6842,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15061,6842,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15062,6843,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15063,6843,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15064,6843,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15065,6844,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15066,6845,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15067,6846,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15068,6846,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15069,6847,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15070,6847,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15071,6847,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15072,6848,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15073,6848,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15074,6848,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15075,6848,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15076,6849,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15077,6849,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15078,6849,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15079,6850,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15080,6851,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15081,6851,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15082,6852,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15083,6853,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15084,6853,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15085,6853,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15086,6854,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15087,6854,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15088,6854,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15089,6855,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15090,6855,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15091,6855,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15092,6855,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15093,6856,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15094,6856,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15095,6857,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15096,6857,17,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15097,6858,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15098,6858,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15099,6858,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15100,6859,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15101,6859,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15102,6859,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15103,6860,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15104,6860,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15105,6861,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15106,6862,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15107,6863,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15108,6863,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15109,6863,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15110,6864,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15111,6864,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15112,6864,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15113,6865,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15114,6865,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15115,6865,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15116,6865,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15117,6866,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15118,6866,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15119,6866,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15120,6867,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15121,6867,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15122,6868,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15123,6869,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15124,6869,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15125,6869,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15126,6869,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15127,6870,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15128,6870,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15129,6871,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15130,6871,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15131,6871,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15132,6872,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
15133,6872,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
